Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,20-04-2023 06:00,2023,4,20,6,21.5,71,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 07:00,2023,4,20,7,23.7,75,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 08:00,2023,4,20,8,22.3,72,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 09:00,2023,4,20,9,25.6,79,Moderate,29,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 10:00,2023,4,20,10,27.8,84,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 11:00,2023,4,20,11,28.4,85,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 12:00,2023,4,20,12,27.8,84,Moderate,27,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 13:00,2023,4,20,13,27.9,84,Moderate,28,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 14:00,2023,4,20,14,24.9,78,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 15:00,2023,4,20,15,22.7,73,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 16:00,2023,4,20,16,21.1,70,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 17:00,2023,4,20,17,22.5,73,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 18:00,2023,4,20,18,21.6,71,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 19:00,2023,4,20,19,19.4,66,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 20:00,2023,4,20,20,17.7,63,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 21:00,2023,4,20,21,15.7,59,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 22:00,2023,4,20,22,15.8,59,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,20-04-2023 23:00,2023,4,20,23,18.4,64,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 00:00,2023,4,21,0,19.7,67,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 01:00,2023,4,21,1,17.9,63,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 02:00,2023,4,21,2,16.3,60,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 03:00,2023,4,21,3,15.3,58,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 04:00,2023,4,21,4,14.7,56,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 05:00,2023,4,21,5,12.8,52,Moderate,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 06:00,2023,4,21,6,11.3,47,Good,10,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 07:00,2023,4,21,7,13.1,53,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 08:00,2023,4,21,8,14,55,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 09:00,2023,4,21,9,13.5,54,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 10:00,2023,4,21,10,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 11:00,2023,4,21,11,14.6,56,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 12:00,2023,4,21,12,16.6,60,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 13:00,2023,4,21,13,17.3,62,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 14:00,2023,4,21,14,15.2,58,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 15:00,2023,4,21,15,14.6,56,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 16:00,2023,4,21,16,15.7,59,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 17:00,2023,4,21,17,18.4,64,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 18:00,2023,4,21,18,18.6,65,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 19:00,2023,4,21,19,18.3,64,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 20:00,2023,4,21,20,16.7,61,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 21:00,2023,4,21,21,14.6,56,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 22:00,2023,4,21,22,12.7,52,Moderate,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,21-04-2023 23:00,2023,4,21,23,12.8,52,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 00:00,2023,4,22,0,12.9,53,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 01:00,2023,4,22,1,12,50,Good,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 02:00,2023,4,22,2,10.4,43,Good,9,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 03:00,2023,4,22,3,10.2,43,Good,10,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 04:00,2023,4,22,4,10.1,42,Good,10,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 05:00,2023,4,22,5,10.5,44,Good,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 06:00,2023,4,22,6,9.7,40,Good,9,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 07:00,2023,4,22,7,9.6,40,Good,9,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 08:00,2023,4,22,8,11.2,47,Good,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 09:00,2023,4,22,9,10.4,43,Good,9,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 10:00,2023,4,22,10,10.9,45,Good,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 11:00,2023,4,22,11,12.6,52,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 12:00,2023,4,22,12,12.3,51,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 13:00,2023,4,22,13,12.6,52,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 14:00,2023,4,22,14,12.3,51,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 15:00,2023,4,22,15,12.2,51,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 16:00,2023,4,22,16,12.5,52,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 17:00,2023,4,22,17,14.6,56,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 18:00,2023,4,22,18,13.8,55,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 19:00,2023,4,22,19,14.4,56,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 20:00,2023,4,22,20,14.6,56,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 21:00,2023,4,22,21,14.5,56,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 22:00,2023,4,22,22,14,55,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,22-04-2023 23:00,2023,4,22,23,14.3,56,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 00:00,2023,4,23,0,13.6,54,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 01:00,2023,4,23,1,13.7,54,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 02:00,2023,4,23,2,13.2,53,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 03:00,2023,4,23,3,13.1,53,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 04:00,2023,4,23,4,12.8,52,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 05:00,2023,4,23,5,12.3,51,Moderate,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 06:00,2023,4,23,6,12.2,51,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 07:00,2023,4,23,7,12.7,52,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 08:00,2023,4,23,8,13.7,54,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 09:00,2023,4,23,9,14.1,55,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 10:00,2023,4,23,10,14.7,56,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 11:00,2023,4,23,11,15.6,58,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 12:00,2023,4,23,12,16.1,59,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 13:00,2023,4,23,13,16,59,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 14:00,2023,4,23,14,15.3,58,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 15:00,2023,4,23,15,14.5,56,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 16:00,2023,4,23,16,14.3,56,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 17:00,2023,4,23,17,14.3,56,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 18:00,2023,4,23,18,14.1,55,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 19:00,2023,4,23,19,13.3,54,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 20:00,2023,4,23,20,14.1,55,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 21:00,2023,4,23,21,15.9,59,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 22:00,2023,4,23,22,15.9,59,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,23-04-2023 23:00,2023,4,23,23,16.3,60,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 00:00,2023,4,24,0,15.1,57,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 01:00,2023,4,24,1,15,57,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 02:00,2023,4,24,2,14.3,56,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 03:00,2023,4,24,3,16.5,60,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 04:00,2023,4,24,4,16.3,60,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 05:00,2023,4,24,5,18.3,64,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 06:00,2023,4,24,6,19.4,66,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 07:00,2023,4,24,7,19.9,67,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 08:00,2023,4,24,8,28.7,86,Moderate,37,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 09:00,2023,4,24,9,31.3,91,Moderate,34,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 10:00,2023,4,24,10,28.6,86,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 11:00,2023,4,24,11,27.3,83,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 12:00,2023,4,24,12,25.1,78,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 13:00,2023,4,24,13,20,68,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 14:00,2023,4,24,14,20,68,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 15:00,2023,4,24,15,19,66,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 16:00,2023,4,24,16,17.5,62,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 17:00,2023,4,24,17,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 18:00,2023,4,24,18,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 19:00,2023,4,24,19,20,68,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 20:00,2023,4,24,20,19.5,67,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 21:00,2023,4,24,21,19.2,66,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 22:00,2023,4,24,22,19.5,67,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,24-04-2023 23:00,2023,4,24,23,20.6,69,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 00:00,2023,4,25,0,23.7,75,Moderate,27,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 01:00,2023,4,25,1,23.2,74,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 02:00,2023,4,25,2,21.9,72,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 03:00,2023,4,25,3,21.1,70,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 04:00,2023,4,25,4,21.8,71,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 05:00,2023,4,25,5,21.9,72,Moderate,-999,UG/M3,1 Hr,Missing
Mumbai,PM2.5 - Principal,25-04-2023 06:00,2023,4,25,6,22.3,72,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 07:00,2023,4,25,7,27,82,Moderate,32,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 08:00,2023,4,25,8,30.5,90,Moderate,34,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 09:00,2023,4,25,9,38.3,108,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 10:00,2023,4,25,10,41.2,115,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 11:00,2023,4,25,11,40,112,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 12:00,2023,4,25,12,38,107,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 13:00,2023,4,25,13,38,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 14:00,2023,4,25,14,37,105,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 15:00,2023,4,25,15,33.5,96,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 16:00,2023,4,25,16,28.4,85,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 17:00,2023,4,25,17,26.2,81,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 18:00,2023,4,25,18,26.1,80,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 19:00,2023,4,25,19,25,78,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 20:00,2023,4,25,20,24,76,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 21:00,2023,4,25,21,22,72,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 22:00,2023,4,25,22,23.5,75,Moderate,25,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,25-04-2023 23:00,2023,4,25,23,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 00:00,2023,4,26,0,24.8,78,Moderate,25,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 01:00,2023,4,26,1,23.5,75,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 02:00,2023,4,26,2,24.4,77,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 03:00,2023,4,26,3,30.3,89,Moderate,37,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 04:00,2023,4,26,4,27.8,84,Moderate,25,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 05:00,2023,4,26,5,24.7,77,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 06:00,2023,4,26,6,23.4,75,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 07:00,2023,4,26,7,21.8,71,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 08:00,2023,4,26,8,22.3,72,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 09:00,2023,4,26,9,24.5,77,Moderate,27,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 10:00,2023,4,26,10,22.4,73,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 11:00,2023,4,26,11,24,76,Moderate,26,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 12:00,2023,4,26,12,23.5,75,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 13:00,2023,4,26,13,23.3,75,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 14:00,2023,4,26,14,20.6,69,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 15:00,2023,4,26,15,21,70,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 16:00,2023,4,26,16,20.9,70,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 17:00,2023,4,26,17,21.3,70,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 18:00,2023,4,26,18,21.8,71,Moderate,23,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 19:00,2023,4,26,19,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 20:00,2023,4,26,20,23.2,74,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 21:00,2023,4,26,21,22.8,74,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 22:00,2023,4,26,22,22.5,73,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,26-04-2023 23:00,2023,4,26,23,22.3,72,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 00:00,2023,4,27,0,21.1,70,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 01:00,2023,4,27,1,21,70,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 02:00,2023,4,27,2,19.6,67,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 03:00,2023,4,27,3,19.4,66,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 04:00,2023,4,27,4,19.3,66,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 05:00,2023,4,27,5,19.8,67,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 06:00,2023,4,27,6,19.8,67,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 07:00,2023,4,27,7,19.6,67,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 08:00,2023,4,27,8,20.1,68,Moderate,22,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 09:00,2023,4,27,9,24.6,77,Moderate,30,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 10:00,2023,4,27,10,32.1,93,Moderate,39,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 11:00,2023,4,27,11,37.5,106,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 12:00,2023,4,27,12,36.3,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 13:00,2023,4,27,13,30.1,89,Moderate,24,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 14:00,2023,4,27,14,24,76,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 15:00,2023,4,27,15,21.5,71,Moderate,19,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 16:00,2023,4,27,16,19.2,66,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 17:00,2023,4,27,17,15.6,58,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 18:00,2023,4,27,18,14.8,57,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 19:00,2023,4,27,19,13.9,55,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 20:00,2023,4,27,20,12.4,52,Moderate,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 21:00,2023,4,27,21,13.7,54,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 22:00,2023,4,27,22,11.8,49,Good,10,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,27-04-2023 23:00,2023,4,27,23,9.9,41,Good,8,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 00:00,2023,4,28,0,8.9,37,Good,8,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 01:00,2023,4,28,1,8.4,35,Good,8,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 02:00,2023,4,28,2,8.2,34,Good,8,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 03:00,2023,4,28,3,10.1,42,Good,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 04:00,2023,4,28,4,9.5,40,Good,9,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 05:00,2023,4,28,5,8.2,34,Good,7,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 06:00,2023,4,28,6,10.6,44,Good,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 07:00,2023,4,28,7,13.3,54,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 08:00,2023,4,28,8,13.1,53,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 09:00,2023,4,28,9,16.5,60,Moderate,20,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 10:00,2023,4,28,10,18.7,65,Moderate,21,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 11:00,2023,4,28,11,18.3,64,Moderate,18,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 12:00,2023,4,28,12,17.1,62,Moderate,16,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 13:00,2023,4,28,13,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 14:00,2023,4,28,14,15,57,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 15:00,2023,4,28,15,13.5,54,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 16:00,2023,4,28,16,13.7,54,Moderate,14,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 17:00,2023,4,28,17,13.5,54,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 18:00,2023,4,28,18,12.8,52,Moderate,12,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 19:00,2023,4,28,19,13.7,54,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 20:00,2023,4,28,20,12.4,52,Moderate,11,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 21:00,2023,4,28,21,13.6,54,Moderate,15,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 22:00,2023,4,28,22,13.3,54,Moderate,13,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,28-04-2023 23:00,2023,4,28,23,13.5,54,Moderate,14,UG/M3,1 Hr,Valid
