Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Colombo,PM2.5 - Principal,18-04-2023 21:00,2023,4,18,21,25.3,79,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,18-04-2023 22:00,2023,4,18,22,25.8,80,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,18-04-2023 23:00,2023,4,18,23,25.3,79,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 00:00,2023,4,19,0,24.9,78,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 01:00,2023,4,19,1,34.7,99,Moderate,45,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 02:00,2023,4,19,2,31.8,92,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 03:00,2023,4,19,3,31.4,92,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 04:00,2023,4,19,4,30.7,90,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 05:00,2023,4,19,5,29.4,87,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 06:00,2023,4,19,6,30.6,90,Moderate,32,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 07:00,2023,4,19,7,33.6,96,Moderate,37,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 08:00,2023,4,19,8,31.4,92,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 09:00,2023,4,19,9,30.3,89,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 10:00,2023,4,19,10,23.6,75,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 11:00,2023,4,19,11,19.3,66,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 12:00,2023,4,19,12,19.6,67,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 13:00,2023,4,19,13,19.3,66,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 14:00,2023,4,19,14,20.6,69,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 15:00,2023,4,19,15,18.3,64,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 16:00,2023,4,19,16,16.1,59,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 17:00,2023,4,19,17,16.5,60,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 18:00,2023,4,19,18,15.7,59,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 19:00,2023,4,19,19,15.8,59,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 20:00,2023,4,19,20,17.4,62,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 21:00,2023,4,19,21,20,68,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 22:00,2023,4,19,22,18.3,64,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,19-04-2023 23:00,2023,4,19,23,16.9,61,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 00:00,2023,4,20,0,16.9,61,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 01:00,2023,4,20,1,16.5,60,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 02:00,2023,4,20,2,17.9,63,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 03:00,2023,4,20,3,17.1,62,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 04:00,2023,4,20,4,16.7,61,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 05:00,2023,4,20,5,18.3,64,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 06:00,2023,4,20,6,17.4,62,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 07:00,2023,4,20,7,21.6,71,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 08:00,2023,4,20,8,26,80,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 09:00,2023,4,20,9,24,76,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 10:00,2023,4,20,10,20.5,69,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 11:00,2023,4,20,11,16.7,61,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 12:00,2023,4,20,12,18.3,64,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 13:00,2023,4,20,13,14.6,56,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 14:00,2023,4,20,14,13.3,54,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 15:00,2023,4,20,15,11.6,48,Good,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 16:00,2023,4,20,16,11.3,47,Good,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 17:00,2023,4,20,17,12.1,51,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 18:00,2023,4,20,18,13.5,54,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 19:00,2023,4,20,19,16.2,60,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 20:00,2023,4,20,20,17.1,62,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 21:00,2023,4,20,21,18,63,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 22:00,2023,4,20,22,21.5,71,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,20-04-2023 23:00,2023,4,20,23,19.7,67,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 00:00,2023,4,21,0,20.3,68,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 01:00,2023,4,21,1,21.6,71,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 02:00,2023,4,21,2,19.3,66,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 03:00,2023,4,21,3,17.1,62,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 04:00,2023,4,21,4,16.1,59,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 05:00,2023,4,21,5,17.1,62,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 06:00,2023,4,21,6,17.5,62,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 07:00,2023,4,21,7,22.3,72,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 08:00,2023,4,21,8,22.6,73,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 09:00,2023,4,21,9,22.8,74,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 10:00,2023,4,21,10,21.5,71,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 11:00,2023,4,21,11,15.7,59,Moderate,10,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 12:00,2023,4,21,12,13.8,55,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 13:00,2023,4,21,13,13.9,55,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 14:00,2023,4,21,14,13.4,54,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 15:00,2023,4,21,15,12.2,51,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 16:00,2023,4,21,16,15.1,57,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 17:00,2023,4,21,17,13.5,54,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 18:00,2023,4,21,18,15.2,58,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 19:00,2023,4,21,19,16.6,60,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 20:00,2023,4,21,20,15.8,59,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 21:00,2023,4,21,21,17.4,62,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 22:00,2023,4,21,22,15.2,58,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,21-04-2023 23:00,2023,4,21,23,13.9,55,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 00:00,2023,4,22,0,21.3,70,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 01:00,2023,4,22,1,18.6,65,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 02:00,2023,4,22,2,21.3,70,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 03:00,2023,4,22,3,18.6,65,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 04:00,2023,4,22,4,18.8,65,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 05:00,2023,4,22,5,11.9,50,Good,5,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 06:00,2023,4,22,6,16.4,60,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 07:00,2023,4,22,7,18.2,64,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 08:00,2023,4,22,8,16.1,59,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 09:00,2023,4,22,9,15,57,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 10:00,2023,4,22,10,14.5,56,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 11:00,2023,4,22,11,16.7,61,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 12:00,2023,4,22,12,16.3,60,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 13:00,2023,4,22,13,15.1,57,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 14:00,2023,4,22,14,13,53,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 15:00,2023,4,22,15,10.5,44,Good,8,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 16:00,2023,4,22,16,13.7,54,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 17:00,2023,4,22,17,15.8,59,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 18:00,2023,4,22,18,14.4,56,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 19:00,2023,4,22,19,13.2,53,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 20:00,2023,4,22,20,15.1,57,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 21:00,2023,4,22,21,21.5,71,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 22:00,2023,4,22,22,24.7,77,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,22-04-2023 23:00,2023,4,22,23,32.3,93,Moderate,40,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 00:00,2023,4,23,0,37.6,106,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 01:00,2023,4,23,1,36.3,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 02:00,2023,4,23,2,30.1,89,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 03:00,2023,4,23,3,26,80,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 04:00,2023,4,23,4,24,76,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 05:00,2023,4,23,5,23,74,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 06:00,2023,4,23,6,23,74,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 07:00,2023,4,23,7,24.5,77,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 08:00,2023,4,23,8,24.7,77,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 09:00,2023,4,23,9,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 10:00,2023,4,23,10,22.9,74,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 11:00,2023,4,23,11,22.4,73,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 12:00,2023,4,23,12,22.8,74,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 13:00,2023,4,23,13,22.8,74,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 14:00,2023,4,23,14,22.8,74,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 15:00,2023,4,23,15,21.2,70,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 16:00,2023,4,23,16,20.2,68,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 17:00,2023,4,23,17,19.8,67,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 18:00,2023,4,23,18,21.4,71,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 19:00,2023,4,23,19,21.5,71,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 20:00,2023,4,23,20,22.5,73,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 21:00,2023,4,23,21,21.5,71,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 22:00,2023,4,23,22,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,23-04-2023 23:00,2023,4,23,23,19.6,67,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 00:00,2023,4,24,0,19,66,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 01:00,2023,4,24,1,18.6,65,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 02:00,2023,4,24,2,18.7,65,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 03:00,2023,4,24,3,17.7,63,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 04:00,2023,4,24,4,15.9,59,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 05:00,2023,4,24,5,17.2,62,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 06:00,2023,4,24,6,18,63,Moderate,19,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 07:00,2023,4,24,7,23.5,75,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 08:00,2023,4,24,8,26.2,81,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 09:00,2023,4,24,9,28.6,86,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 10:00,2023,4,24,10,24.3,77,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 11:00,2023,4,24,11,26.1,80,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 12:00,2023,4,24,12,23,74,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 13:00,2023,4,24,13,20.5,69,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 14:00,2023,4,24,14,20.2,68,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 15:00,2023,4,24,15,22.1,72,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 16:00,2023,4,24,16,21.6,71,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 17:00,2023,4,24,17,21.3,70,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 18:00,2023,4,24,18,22,72,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 19:00,2023,4,24,19,22.8,74,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 20:00,2023,4,24,20,24.5,77,Moderate,27,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 21:00,2023,4,24,21,25.5,79,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 22:00,2023,4,24,22,26.4,81,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,24-04-2023 23:00,2023,4,24,23,25.2,79,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 00:00,2023,4,25,0,23.3,75,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 01:00,2023,4,25,1,22.5,73,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 02:00,2023,4,25,2,18.4,64,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 03:00,2023,4,25,3,18.2,64,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 04:00,2023,4,25,4,17.6,63,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 05:00,2023,4,25,5,20.1,68,Moderate,23,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 06:00,2023,4,25,6,22.3,72,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 07:00,2023,4,25,7,25,78,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 08:00,2023,4,25,8,31.1,91,Moderate,37,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 09:00,2023,4,25,9,31,91,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 10:00,2023,4,25,10,28.5,85,Moderate,26,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 11:00,2023,4,25,11,29.2,87,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 12:00,2023,4,25,12,27.1,83,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 13:00,2023,4,25,13,23.5,75,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 14:00,2023,4,25,14,20.2,68,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 15:00,2023,4,25,15,18.1,64,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 16:00,2023,4,25,16,12.5,52,Moderate,7,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 17:00,2023,4,25,17,13.7,54,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 18:00,2023,4,25,18,19.3,66,Moderate,25,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 19:00,2023,4,25,19,19.6,67,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 20:00,2023,4,25,20,17.8,63,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 21:00,2023,4,25,21,19.9,67,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 22:00,2023,4,25,22,26.4,81,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,25-04-2023 23:00,2023,4,25,23,32.2,93,Moderate,38,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 00:00,2023,4,26,0,31.1,91,Moderate,30,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 01:00,2023,4,26,1,27.5,83,Moderate,24,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 02:00,2023,4,26,2,22.2,72,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 03:00,2023,4,26,3,19.1,66,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 04:00,2023,4,26,4,18,63,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 05:00,2023,4,26,5,25.5,79,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 06:00,2023,4,26,6,29.2,87,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 07:00,2023,4,26,7,29.1,87,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 08:00,2023,4,26,8,31,91,Moderate,33,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 09:00,2023,4,26,9,31,91,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 10:00,2023,4,26,10,24,76,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 11:00,2023,4,26,11,21,70,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 12:00,2023,4,26,12,17,61,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 13:00,2023,4,26,13,14.4,56,Moderate,12,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 14:00,2023,4,26,14,12.7,52,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 15:00,2023,4,26,15,14.3,56,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 16:00,2023,4,26,16,10.1,42,Good,6,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 17:00,2023,4,26,17,11.5,48,Good,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 18:00,2023,4,26,18,14.7,56,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 19:00,2023,4,26,19,11.8,49,Good,9,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 20:00,2023,4,26,20,9.4,39,Good,7,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 21:00,2023,4,26,21,10.2,43,Good,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 22:00,2023,4,26,22,12.6,52,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,26-04-2023 23:00,2023,4,26,23,21.8,71,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 00:00,2023,4,27,0,24.9,78,Moderate,28,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 01:00,2023,4,27,1,22.4,73,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 02:00,2023,4,27,2,21.2,70,Moderate,20,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 03:00,2023,4,27,3,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 04:00,2023,4,27,4,21.3,70,Moderate,21,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 05:00,2023,4,27,5,19.1,66,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 06:00,2023,4,27,6,20.5,69,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 07:00,2023,4,27,7,25.7,80,Moderate,31,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 08:00,2023,4,27,8,27.3,83,Moderate,29,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 09:00,2023,4,27,9,24.7,77,Moderate,22,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 10:00,2023,4,27,10,21.6,71,Moderate,18,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 11:00,2023,4,27,11,17.6,63,Moderate,14,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 12:00,2023,4,27,12,17.3,62,Moderate,17,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 13:00,2023,4,27,13,16.1,59,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 14:00,2023,4,27,14,16,59,Moderate,16,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 15:00,2023,4,27,15,14.5,56,Moderate,13,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 16:00,2023,4,27,16,14.7,56,Moderate,15,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 17:00,2023,4,27,17,12.8,52,Moderate,11,UG/M3,1 Hr,Valid
Colombo,PM2.5 - Principal,27-04-2023 18:00,2023,4,27,18,13.9,55,Moderate,15,UG/M3,1 Hr,Valid
